"caseid","teamweight","birthyr","educ","race","CC21_330a","pid3","pid7","gender4","BGU_Trumpapproval","CC21_315a","treatment_group","BGU_conf1","BGU_conf2","BGU_conf3","BGU_conf4","BGU_conf5","BGU_conf6","BGU_knowledge1","BGU_knowledge2","BGU_knowledge3","BGU_knowledge4","BGU_knowledge5","BGU_knowledge6","BGU_discussion1","BGU_discussion2","BGU_discussion3","BGU_discussion4","BGU_discussion5","BGU_discussion6","BGU_discussion7","BGU_discussion8","BGU_discussion9","ideo5","newsint","faminc_new","knowledge","inverted_BGU_discussion1","inverted_BGU_discussion2","inverted_BGU_discussion3","inverted_BGU_discussion4","inverted_BGU_discussion5","inverted_BGU_discussion6","inverted_BGU_discussion7","inverted_BGU_discussion8","inverted_BGU_discussion9","pol_dis_friend","BGU_conf1_rec","BGU_conf2_rec","BGU_conf3_rec","BGU_conf4_rec","BGU_conf5_rec","BGU_conf6_rec","SCI","policy_positions_raw","policy_opinion","policy_issue","control","libtrump","contrump","libfriend","confriend","treatment_status","age","race_white","male","trump_approve","trump_approve_num","democrat","republican","independent","party_id"
1639038729,1.73017052709366,1970,2,4,4,1,3,2,5,2,"CFC",4,2,3,3,3,4,9,1,6,2,1,2,3,5,3,NA,3,NA,NA,3,3,3,2,8,3,4,2,4,NA,4,NA,NA,4,4,3.67,1,1,2,2,2,1,1.25,"BGU_friendcon7",1,7,0,0,0,0,1,1,51,0,0,"Disapprove",1,1,0,0,"Democrat"
1639038729,1.73017052709366,1970,2,4,4,1,3,2,5,2,"CFC",4,2,3,3,3,4,9,1,6,2,1,2,3,5,3,NA,3,NA,NA,3,3,3,2,8,3,4,2,4,NA,4,NA,NA,4,4,3.67,1,1,2,2,2,1,1.25,"BGU_friendcon8",1,8,0,0,0,0,1,1,51,0,0,"Disapprove",1,1,0,0,"Democrat"
1639038729,1.73017052709366,1970,2,4,4,1,3,2,5,2,"CFC",4,2,3,3,3,4,9,1,6,2,1,2,3,5,3,NA,3,NA,NA,3,3,3,2,8,3,4,2,4,NA,4,NA,NA,4,4,3.67,1,1,2,2,2,1,1.25,"BGU_friendcon9",1,9,0,0,0,0,1,1,51,0,0,"Disapprove",1,1,0,0,"Democrat"
1639104311,0.39898124391324,1990,6,3,3,3,3,2,5,2,"TC",4,2,2,5,3,3,1,1,6,2,1,3,4,3,5,4,5,4,5,3,6,2,2,11,5,3,4,2,3,2,3,2,4,1,2.67,1,1,3,3,2,2,1.75,"BGU_Trumpcon1",1,1,0,0,1,0,0,1,31,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1639104311,0.39898124391324,1990,6,3,3,3,3,2,5,2,"TC",4,2,2,5,3,3,1,1,6,2,1,3,4,3,5,4,5,4,5,3,6,2,2,11,5,3,4,2,3,2,3,2,4,1,2.67,1,1,3,3,2,2,1.75,"BGU_Trumpcon2",1,2,0,0,1,0,0,1,31,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1639104311,0.39898124391324,1990,6,3,3,3,3,2,5,2,"TC",4,2,2,5,3,3,1,1,6,2,1,3,4,3,5,4,5,4,5,3,6,2,2,11,5,3,4,2,3,2,3,2,4,1,2.67,1,1,3,3,2,2,1.75,"BGU_Trumpcon3",1,3,0,0,1,0,0,1,31,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1639104311,0.39898124391324,1990,6,3,3,3,3,2,5,2,"TC",4,2,2,5,3,3,1,1,6,2,1,3,4,3,5,4,5,4,5,3,6,2,2,11,5,3,4,2,3,2,3,2,4,1,2.67,1,1,3,3,2,2,1.75,"BGU_Trumpcon4",1,4,0,0,1,0,0,1,31,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1639104311,0.39898124391324,1990,6,3,3,3,3,2,5,2,"TC",4,2,2,5,3,3,1,1,6,2,1,3,4,3,5,4,5,4,5,3,6,2,2,11,5,3,4,2,3,2,3,2,4,1,2.67,1,1,3,3,2,2,1.75,"BGU_Trumpcon5",1,5,0,0,1,0,0,1,31,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1639104311,0.39898124391324,1990,6,3,3,3,3,2,5,2,"TC",4,2,2,5,3,3,1,1,6,2,1,3,4,3,5,4,5,4,5,3,6,2,2,11,5,3,4,2,3,2,3,2,4,1,2.67,1,1,3,3,2,2,1.75,"BGU_Trumpcon6",1,6,0,0,1,0,0,1,31,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1639104311,0.39898124391324,1990,6,3,3,3,3,2,5,2,"TC",4,2,2,5,3,3,1,1,6,2,1,3,4,3,5,4,5,4,5,3,6,2,2,11,5,3,4,2,3,2,3,2,4,1,2.67,1,1,3,3,2,2,1.75,"BGU_Trumpcon7",1,7,0,0,1,0,0,1,31,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1639104311,0.39898124391324,1990,6,3,3,3,3,2,5,2,"TC",4,2,2,5,3,3,1,1,6,2,1,3,4,3,5,4,5,4,5,3,6,2,2,11,5,3,4,2,3,2,3,2,4,1,2.67,1,1,3,3,2,2,1.75,"BGU_Trumpcon8",1,8,0,0,1,0,0,1,31,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1639104311,0.39898124391324,1990,6,3,3,3,3,2,5,2,"TC",4,2,2,5,3,3,1,1,6,2,1,3,4,3,5,4,5,4,5,3,6,2,2,11,5,3,4,2,3,2,3,2,4,1,2.67,1,1,3,3,2,2,1.75,"BGU_Trumpcon9",1,9,0,0,1,0,0,1,31,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1637652287,0.185354695469253,1999,5,7,3,3,3,2,5,5,"TL",4,1,3,3,1,2,1,1,6,9,1,2,3,3,4,5,5,4,3,3,3,2,3,NA,4,4,4,3,2,2,3,4,4,4,3.33,1,1,2,2,1,3,1.75,"BGU_Trumplib1",1,1,0,1,0,0,0,1,22,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1637652287,0.185354695469253,1999,5,7,3,3,3,2,5,5,"TL",4,1,3,3,1,2,1,1,6,9,1,2,3,3,4,5,5,4,3,3,3,2,3,NA,4,4,4,3,2,2,3,4,4,4,3.33,1,1,2,2,1,3,1.75,"BGU_Trumplib2",1,2,0,1,0,0,0,1,22,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1637652287,0.185354695469253,1999,5,7,3,3,3,2,5,5,"TL",4,1,3,3,1,2,1,1,6,9,1,2,3,3,4,5,5,4,3,3,3,2,3,NA,4,4,4,3,2,2,3,4,4,4,3.33,1,1,2,2,1,3,1.75,"BGU_Trumplib3",1,3,0,1,0,0,0,1,22,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1637652287,0.185354695469253,1999,5,7,3,3,3,2,5,5,"TL",4,1,3,3,1,2,1,1,6,9,1,2,3,3,4,5,5,4,3,3,3,2,3,NA,4,4,4,3,2,2,3,4,4,4,3.33,1,1,2,2,1,3,1.75,"BGU_Trumplib4",1,4,0,1,0,0,0,1,22,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1637652287,0.185354695469253,1999,5,7,3,3,3,2,5,5,"TL",4,1,3,3,1,2,1,1,6,9,1,2,3,3,4,5,5,4,3,3,3,2,3,NA,4,4,4,3,2,2,3,4,4,4,3.33,1,1,2,2,1,3,1.75,"BGU_Trumplib5",1,5,0,1,0,0,0,1,22,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1637652287,0.185354695469253,1999,5,7,3,3,3,2,5,5,"TL",4,1,3,3,1,2,1,1,6,9,1,2,3,3,4,5,5,4,3,3,3,2,3,NA,4,4,4,3,2,2,3,4,4,4,3.33,1,1,2,2,1,3,1.75,"BGU_Trumplib6",1,6,0,1,0,0,0,1,22,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1637652287,0.185354695469253,1999,5,7,3,3,3,2,5,5,"TL",4,1,3,3,1,2,1,1,6,9,1,2,3,3,4,5,5,4,3,3,3,2,3,NA,4,4,4,3,2,2,3,4,4,4,3.33,1,1,2,2,1,3,1.75,"BGU_Trumplib7",1,7,0,1,0,0,0,1,22,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1637652287,0.185354695469253,1999,5,7,3,3,3,2,5,5,"TL",4,1,3,3,1,2,1,1,6,9,1,2,3,3,4,5,5,4,3,3,3,2,3,NA,4,4,4,3,2,2,3,4,4,4,3.33,1,1,2,2,1,3,1.75,"BGU_Trumplib8",1,8,0,1,0,0,0,1,22,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1637652287,0.185354695469253,1999,5,7,3,3,3,2,5,5,"TL",4,1,3,3,1,2,1,1,6,9,1,2,3,3,4,5,5,4,3,3,3,2,3,NA,4,4,4,3,2,2,3,4,4,4,3.33,1,1,2,2,1,3,1.75,"BGU_Trumplib9",1,9,0,1,0,0,0,1,22,0,0,"Disapprove",1,0,0,1,"Independent/Other"
1639239537,0.416885706231287,1985,2,1,6,1,2,2,4,3,"CFC",4,2,3,3,3,3,1,2,-7,1,9,2,5,5,6,5,6,4,5,6,5,NA,2,4,2,2,2,1,2,1,3,2,1,2,1.78,1,1,2,2,2,2,1.5,"BGU_friendcon1",1,1,0,0,0,0,1,1,36,1,0,"Disapprove",1,1,0,0,"Democrat"
1639239537,0.416885706231287,1985,2,1,6,1,2,2,4,3,"CFC",4,2,3,3,3,3,1,2,-7,1,9,2,5,5,6,5,6,4,5,6,5,NA,2,4,2,2,2,1,2,1,3,2,1,2,1.78,1,1,2,2,2,2,1.5,"BGU_friendcon2",1,2,0,0,0,0,1,1,36,1,0,"Disapprove",1,1,0,0,"Democrat"
1639239537,0.416885706231287,1985,2,1,6,1,2,2,4,3,"CFC",4,2,3,3,3,3,1,2,-7,1,9,2,5,5,6,5,6,4,5,6,5,NA,2,4,2,2,2,1,2,1,3,2,1,2,1.78,1,1,2,2,2,2,1.5,"BGU_friendcon3",-1,3,0,0,0,0,1,1,36,1,0,"Disapprove",1,1,0,0,"Democrat"
1639239537,0.416885706231287,1985,2,1,6,1,2,2,4,3,"CFC",4,2,3,3,3,3,1,2,-7,1,9,2,5,5,6,5,6,4,5,6,5,NA,2,4,2,2,2,1,2,1,3,2,1,2,1.78,1,1,2,2,2,2,1.5,"BGU_friendcon4",1,4,0,0,0,0,1,1,36,1,0,"Disapprove",1,1,0,0,"Democrat"
1639239537,0.416885706231287,1985,2,1,6,1,2,2,4,3,"CFC",4,2,3,3,3,3,1,2,-7,1,9,2,5,5,6,5,6,4,5,6,5,NA,2,4,2,2,2,1,2,1,3,2,1,2,1.78,1,1,2,2,2,2,1.5,"BGU_friendcon5",0,5,0,0,0,0,1,1,36,1,0,"Disapprove",1,1,0,0,"Democrat"
1639239537,0.416885706231287,1985,2,1,6,1,2,2,4,3,"CFC",4,2,3,3,3,3,1,2,-7,1,9,2,5,5,6,5,6,4,5,6,5,NA,2,4,2,2,2,1,2,1,3,2,1,2,1.78,1,1,2,2,2,2,1.5,"BGU_friendcon6",1,6,0,0,0,0,1,1,36,1,0,"Disapprove",1,1,0,0,"Democrat"
1639239537,0.416885706231287,1985,2,1,6,1,2,2,4,3,"CFC",4,2,3,3,3,3,1,2,-7,1,9,2,5,5,6,5,6,4,5,6,5,NA,2,4,2,2,2,1,2,1,3,2,1,2,1.78,1,1,2,2,2,2,1.5,"BGU_friendcon7",1,7,0,0,0,0,1,1,36,1,0,"Disapprove",1,1,0,0,"Democrat"
1639239537,0.416885706231287,1985,2,1,6,1,2,2,4,3,"CFC",4,2,3,3,3,3,1,2,-7,1,9,2,5,5,6,5,6,4,5,6,5,NA,2,4,2,2,2,1,2,1,3,2,1,2,1.78,1,1,2,2,2,2,1.5,"BGU_friendcon8",1,8,0,0,0,0,1,1,36,1,0,"Disapprove",1,1,0,0,"Democrat"
1639239537,0.416885706231287,1985,2,1,6,1,2,2,4,3,"CFC",4,2,3,3,3,3,1,2,-7,1,9,2,5,5,6,5,6,4,5,6,5,NA,2,4,2,2,2,1,2,1,3,2,1,2,1.78,1,1,2,2,2,2,1.5,"BGU_friendcon9",1,9,0,0,0,0,1,1,36,1,0,"Disapprove",1,1,0,0,"Democrat"
1639423109,0.638327998651394,1994,5,1,1,1,1,3,5,3,"TC",5,2,5,1,1,5,1,1,6,1,1,3,2,2,3,2,4,3,3,2,4,1,1,8,6,5,5,4,5,3,4,4,5,3,4.22,1,1,1,1,1,1,1,"BGU_Trumpcon1",1,1,0,0,1,0,0,1,27,1,0,"Disapprove",1,1,0,0,"Democrat"
1639423109,0.638327998651394,1994,5,1,1,1,1,3,5,3,"TC",5,2,5,1,1,5,1,1,6,1,1,3,2,2,3,2,4,3,3,2,4,1,1,8,6,5,5,4,5,3,4,4,5,3,4.22,1,1,1,1,1,1,1,"BGU_Trumpcon2",1,2,0,0,1,0,0,1,27,1,0,"Disapprove",1,1,0,0,"Democrat"
1639423109,0.638327998651394,1994,5,1,1,1,1,3,5,3,"TC",5,2,5,1,1,5,1,1,6,1,1,3,2,2,3,2,4,3,3,2,4,1,1,8,6,5,5,4,5,3,4,4,5,3,4.22,1,1,1,1,1,1,1,"BGU_Trumpcon3",1,3,0,0,1,0,0,1,27,1,0,"Disapprove",1,1,0,0,"Democrat"
1639423109,0.638327998651394,1994,5,1,1,1,1,3,5,3,"TC",5,2,5,1,1,5,1,1,6,1,1,3,2,2,3,2,4,3,3,2,4,1,1,8,6,5,5,4,5,3,4,4,5,3,4.22,1,1,1,1,1,1,1,"BGU_Trumpcon4",1,4,0,0,1,0,0,1,27,1,0,"Disapprove",1,1,0,0,"Democrat"
1639423109,0.638327998651394,1994,5,1,1,1,1,3,5,3,"TC",5,2,5,1,1,5,1,1,6,1,1,3,2,2,3,2,4,3,3,2,4,1,1,8,6,5,5,4,5,3,4,4,5,3,4.22,1,1,1,1,1,1,1,"BGU_Trumpcon5",1,5,0,0,1,0,0,1,27,1,0,"Disapprove",1,1,0,0,"Democrat"
1639423109,0.638327998651394,1994,5,1,1,1,1,3,5,3,"TC",5,2,5,1,1,5,1,1,6,1,1,3,2,2,3,2,4,3,3,2,4,1,1,8,6,5,5,4,5,3,4,4,5,3,4.22,1,1,1,1,1,1,1,"BGU_Trumpcon6",1,6,0,0,1,0,0,1,27,1,0,"Disapprove",1,1,0,0,"Democrat"
1639423109,0.638327998651394,1994,5,1,1,1,1,3,5,3,"TC",5,2,5,1,1,5,1,1,6,1,1,3,2,2,3,2,4,3,3,2,4,1,1,8,6,5,5,4,5,3,4,4,5,3,4.22,1,1,1,1,1,1,1,"BGU_Trumpcon7",1,7,0,0,1,0,0,1,27,1,0,"Disapprove",1,1,0,0,"Democrat"
1639423109,0.638327998651394,1994,5,1,1,1,1,3,5,3,"TC",5,2,5,1,1,5,1,1,6,1,1,3,2,2,3,2,4,3,3,2,4,1,1,8,6,5,5,4,5,3,4,4,5,3,4.22,1,1,1,1,1,1,1,"BGU_Trumpcon8",1,8,0,0,1,0,0,1,27,1,0,"Disapprove",1,1,0,0,"Democrat"
1639423109,0.638327998651394,1994,5,1,1,1,1,3,5,3,"TC",5,2,5,1,1,5,1,1,6,1,1,3,2,2,3,2,4,3,3,2,4,1,1,8,6,5,5,4,5,3,4,4,5,3,4.22,1,1,1,1,1,1,1,"BGU_Trumpcon9",1,9,0,0,1,0,0,1,27,1,0,"Disapprove",1,1,0,0,"Democrat"
1639428789,0.0959336768231678,1959,6,6,3,1,2,2,5,3,"control",2,2,1,3,3,2,1,1,-7,9,9,1,4,3,6,4,4,4,4,4,5,3,1,12,2,3,4,1,3,3,3,3,3,2,2.78,3,1,3,2,2,3,2.5,"BGU_control1",1,1,1,0,0,0,0,0,62,0,0,"Disapprove",1,1,0,0,"Democrat"
1639428789,0.0959336768231678,1959,6,6,3,1,2,2,5,3,"control",2,2,1,3,3,2,1,1,-7,9,9,1,4,3,6,4,4,4,4,4,5,3,1,12,2,3,4,1,3,3,3,3,3,2,2.78,3,1,3,2,2,3,2.5,"BGU_control2",1,2,1,0,0,0,0,0,62,0,0,"Disapprove",1,1,0,0,"Democrat"
1639428789,0.0959336768231678,1959,6,6,3,1,2,2,5,3,"control",2,2,1,3,3,2,1,1,-7,9,9,1,4,3,6,4,4,4,4,4,5,3,1,12,2,3,4,1,3,3,3,3,3,2,2.78,3,1,3,2,2,3,2.5,"BGU_control3",1,3,1,0,0,0,0,0,62,0,0,"Disapprove",1,1,0,0,"Democrat"
1639428789,0.0959336768231678,1959,6,6,3,1,2,2,5,3,"control",2,2,1,3,3,2,1,1,-7,9,9,1,4,3,6,4,4,4,4,4,5,3,1,12,2,3,4,1,3,3,3,3,3,2,2.78,3,1,3,2,2,3,2.5,"BGU_control4",0,4,1,0,0,0,0,0,62,0,0,"Disapprove",1,1,0,0,"Democrat"
1639428789,0.0959336768231678,1959,6,6,3,1,2,2,5,3,"control",2,2,1,3,3,2,1,1,-7,9,9,1,4,3,6,4,4,4,4,4,5,3,1,12,2,3,4,1,3,3,3,3,3,2,2.78,3,1,3,2,2,3,2.5,"BGU_control5",1,5,1,0,0,0,0,0,62,0,0,"Disapprove",1,1,0,0,"Democrat"
1639428789,0.0959336768231678,1959,6,6,3,1,2,2,5,3,"control",2,2,1,3,3,2,1,1,-7,9,9,1,4,3,6,4,4,4,4,4,5,3,1,12,2,3,4,1,3,3,3,3,3,2,2.78,3,1,3,2,2,3,2.5,"BGU_control6",0,6,1,0,0,0,0,0,62,0,0,"Disapprove",1,1,0,0,"Democrat"
1639428789,0.0959336768231678,1959,6,6,3,1,2,2,5,3,"control",2,2,1,3,3,2,1,1,-7,9,9,1,4,3,6,4,4,4,4,4,5,3,1,12,2,3,4,1,3,3,3,3,3,2,2.78,3,1,3,2,2,3,2.5,"BGU_control7",1,7,1,0,0,0,0,0,62,0,0,"Disapprove",1,1,0,0,"Democrat"
1639428789,0.0959336768231678,1959,6,6,3,1,2,2,5,3,"control",2,2,1,3,3,2,1,1,-7,9,9,1,4,3,6,4,4,4,4,4,5,3,1,12,2,3,4,1,3,3,3,3,3,2,2.78,3,1,3,2,2,3,2.5,"BGU_control8",1,8,1,0,0,0,0,0,62,0,0,"Disapprove",1,1,0,0,"Democrat"
1639428789,0.0959336768231678,1959,6,6,3,1,2,2,5,3,"control",2,2,1,3,3,2,1,1,-7,9,9,1,4,3,6,4,4,4,4,4,5,3,1,12,2,3,4,1,3,3,3,3,3,2,2.78,3,1,3,2,2,3,2.5,"BGU_control9",1,9,1,0,0,0,0,0,62,0,0,"Disapprove",1,1,0,0,"Democrat"
1639456403,1.01119942803027,1949,4,1,7,2,7,1,1,4,"TL",2,3,2,2,2,2,1,1,2,2,2,1,6,4,6,3,5,3,5,6,4,5,1,8,2,1,3,1,4,2,4,2,1,3,2.33,3,2,3,1,1,3,2.75,"BGU_Trumplib1",1,1,0,1,0,0,0,1,72,1,1,"Approve",3,0,1,0,"Republican"
1639456403,1.01119942803027,1949,4,1,7,2,7,1,1,4,"TL",2,3,2,2,2,2,1,1,2,2,2,1,6,4,6,3,5,3,5,6,4,5,1,8,2,1,3,1,4,2,4,2,1,3,2.33,3,2,3,1,1,3,2.75,"BGU_Trumplib2",-1,2,0,1,0,0,0,1,72,1,1,"Approve",3,0,1,0,"Republican"
1639456403,1.01119942803027,1949,4,1,7,2,7,1,1,4,"TL",2,3,2,2,2,2,1,1,2,2,2,1,6,4,6,3,5,3,5,6,4,5,1,8,2,1,3,1,4,2,4,2,1,3,2.33,3,2,3,1,1,3,2.75,"BGU_Trumplib3",1,3,0,1,0,0,0,1,72,1,1,"Approve",3,0,1,0,"Republican"
1639456403,1.01119942803027,1949,4,1,7,2,7,1,1,4,"TL",2,3,2,2,2,2,1,1,2,2,2,1,6,4,6,3,5,3,5,6,4,5,1,8,2,1,3,1,4,2,4,2,1,3,2.33,3,2,3,1,1,3,2.75,"BGU_Trumplib4",-1,4,0,1,0,0,0,1,72,1,1,"Approve",3,0,1,0,"Republican"
1639456403,1.01119942803027,1949,4,1,7,2,7,1,1,4,"TL",2,3,2,2,2,2,1,1,2,2,2,1,6,4,6,3,5,3,5,6,4,5,1,8,2,1,3,1,4,2,4,2,1,3,2.33,3,2,3,1,1,3,2.75,"BGU_Trumplib5",-1,5,0,1,0,0,0,1,72,1,1,"Approve",3,0,1,0,"Republican"
1639456403,1.01119942803027,1949,4,1,7,2,7,1,1,4,"TL",2,3,2,2,2,2,1,1,2,2,2,1,6,4,6,3,5,3,5,6,4,5,1,8,2,1,3,1,4,2,4,2,1,3,2.33,3,2,3,1,1,3,2.75,"BGU_Trumplib6",-1,6,0,1,0,0,0,1,72,1,1,"Approve",3,0,1,0,"Republican"
1639456403,1.01119942803027,1949,4,1,7,2,7,1,1,4,"TL",2,3,2,2,2,2,1,1,2,2,2,1,6,4,6,3,5,3,5,6,4,5,1,8,2,1,3,1,4,2,4,2,1,3,2.33,3,2,3,1,1,3,2.75,"BGU_Trumplib7",1,7,0,1,0,0,0,1,72,1,1,"Approve",3,0,1,0,"Republican"
1639456403,1.01119942803027,1949,4,1,7,2,7,1,1,4,"TL",2,3,2,2,2,2,1,1,2,2,2,1,6,4,6,3,5,3,5,6,4,5,1,8,2,1,3,1,4,2,4,2,1,3,2.33,3,2,3,1,1,3,2.75,"BGU_Trumplib8",-1,8,0,1,0,0,0,1,72,1,1,"Approve",3,0,1,0,"Republican"
1639456403,1.01119942803027,1949,4,1,7,2,7,1,1,4,"TL",2,3,2,2,2,2,1,1,2,2,2,1,6,4,6,3,5,3,5,6,4,5,1,8,2,1,3,1,4,2,4,2,1,3,2.33,3,2,3,1,1,3,2.75,"BGU_Trumplib9",-1,9,0,1,0,0,0,1,72,1,1,"Approve",3,0,1,0,"Republican"
1639372945,0.552467079338353,1951,6,1,2,1,1,2,5,1,"control",4,2,2,5,2,3,1,1,6,4,1,2,2,2,2,3,5,2,2,3,3,2,1,2,4,5,5,5,4,2,5,5,4,4,4.33,1,1,3,3,1,2,1.75,"BGU_control1",1,1,1,0,0,0,0,0,70,1,0,"Disapprove",1,1,0,0,"Democrat"
1639372945,0.552467079338353,1951,6,1,2,1,1,2,5,1,"control",4,2,2,5,2,3,1,1,6,4,1,2,2,2,2,3,5,2,2,3,3,2,1,2,4,5,5,5,4,2,5,5,4,4,4.33,1,1,3,3,1,2,1.75,"BGU_control2",1,2,1,0,0,0,0,0,70,1,0,"Disapprove",1,1,0,0,"Democrat"
1639372945,0.552467079338353,1951,6,1,2,1,1,2,5,1,"control",4,2,2,5,2,3,1,1,6,4,1,2,2,2,2,3,5,2,2,3,3,2,1,2,4,5,5,5,4,2,5,5,4,4,4.33,1,1,3,3,1,2,1.75,"BGU_control3",1,3,1,0,0,0,0,0,70,1,0,"Disapprove",1,1,0,0,"Democrat"
1639372945,0.552467079338353,1951,6,1,2,1,1,2,5,1,"control",4,2,2,5,2,3,1,1,6,4,1,2,2,2,2,3,5,2,2,3,3,2,1,2,4,5,5,5,4,2,5,5,4,4,4.33,1,1,3,3,1,2,1.75,"BGU_control4",1,4,1,0,0,0,0,0,70,1,0,"Disapprove",1,1,0,0,"Democrat"
1639372945,0.552467079338353,1951,6,1,2,1,1,2,5,1,"control",4,2,2,5,2,3,1,1,6,4,1,2,2,2,2,3,5,2,2,3,3,2,1,2,4,5,5,5,4,2,5,5,4,4,4.33,1,1,3,3,1,2,1.75,"BGU_control5",1,5,1,0,0,0,0,0,70,1,0,"Disapprove",1,1,0,0,"Democrat"
1639372945,0.552467079338353,1951,6,1,2,1,1,2,5,1,"control",4,2,2,5,2,3,1,1,6,4,1,2,2,2,2,3,5,2,2,3,3,2,1,2,4,5,5,5,4,2,5,5,4,4,4.33,1,1,3,3,1,2,1.75,"BGU_control6",1,6,1,0,0,0,0,0,70,1,0,"Disapprove",1,1,0,0,"Democrat"
1639372945,0.552467079338353,1951,6,1,2,1,1,2,5,1,"control",4,2,2,5,2,3,1,1,6,4,1,2,2,2,2,3,5,2,2,3,3,2,1,2,4,5,5,5,4,2,5,5,4,4,4.33,1,1,3,3,1,2,1.75,"BGU_control7",1,7,1,0,0,0,0,0,70,1,0,"Disapprove",1,1,0,0,"Democrat"
1639372945,0.552467079338353,1951,6,1,2,1,1,2,5,1,"control",4,2,2,5,2,3,1,1,6,4,1,2,2,2,2,3,5,2,2,3,3,2,1,2,4,5,5,5,4,2,5,5,4,4,4.33,1,1,3,3,1,2,1.75,"BGU_control8",1,8,1,0,0,0,0,0,70,1,0,"Disapprove",1,1,0,0,"Democrat"
1639372945,0.552467079338353,1951,6,1,2,1,1,2,5,1,"control",4,2,2,5,2,3,1,1,6,4,1,2,2,2,2,3,5,2,2,3,3,2,1,2,4,5,5,5,4,2,5,5,4,4,4.33,1,1,3,3,1,2,1.75,"BGU_control9",1,9,1,0,0,0,0,0,70,1,0,"Disapprove",1,1,0,0,"Democrat"
1639188045,0.642204725795167,1958,4,1,6,2,7,2,1,4,"CFL",3,2,2,1,3,2,1,1,4,4,1,1,6,6,6,6,6,6,6,6,6,4,1,5,3,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,3,2.25,"BGU_friendlib1",1,1,0,0,0,1,0,1,63,1,0,"Approve",3,0,1,0,"Republican"
1639188045,0.642204725795167,1958,4,1,6,2,7,2,1,4,"CFL",3,2,2,1,3,2,1,1,4,4,1,1,6,6,6,6,6,6,6,6,6,4,1,5,3,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,3,2.25,"BGU_friendlib2",0,2,0,0,0,1,0,1,63,1,0,"Approve",3,0,1,0,"Republican"
1639188045,0.642204725795167,1958,4,1,6,2,7,2,1,4,"CFL",3,2,2,1,3,2,1,1,4,4,1,1,6,6,6,6,6,6,6,6,6,4,1,5,3,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,3,2.25,"BGU_friendlib3",-1,3,0,0,0,1,0,1,63,1,0,"Approve",3,0,1,0,"Republican"
1639188045,0.642204725795167,1958,4,1,6,2,7,2,1,4,"CFL",3,2,2,1,3,2,1,1,4,4,1,1,6,6,6,6,6,6,6,6,6,4,1,5,3,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,3,2.25,"BGU_friendlib4",-1,4,0,0,0,1,0,1,63,1,0,"Approve",3,0,1,0,"Republican"
1639188045,0.642204725795167,1958,4,1,6,2,7,2,1,4,"CFL",3,2,2,1,3,2,1,1,4,4,1,1,6,6,6,6,6,6,6,6,6,4,1,5,3,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,3,2.25,"BGU_friendlib5",1,5,0,0,0,1,0,1,63,1,0,"Approve",3,0,1,0,"Republican"
1639188045,0.642204725795167,1958,4,1,6,2,7,2,1,4,"CFL",3,2,2,1,3,2,1,1,4,4,1,1,6,6,6,6,6,6,6,6,6,4,1,5,3,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,3,2.25,"BGU_friendlib6",-1,6,0,0,0,1,0,1,63,1,0,"Approve",3,0,1,0,"Republican"
1639188045,0.642204725795167,1958,4,1,6,2,7,2,1,4,"CFL",3,2,2,1,3,2,1,1,4,4,1,1,6,6,6,6,6,6,6,6,6,4,1,5,3,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,3,2.25,"BGU_friendlib7",1,7,0,0,0,1,0,1,63,1,0,"Approve",3,0,1,0,"Republican"
1639188045,0.642204725795167,1958,4,1,6,2,7,2,1,4,"CFL",3,2,2,1,3,2,1,1,4,4,1,1,6,6,6,6,6,6,6,6,6,4,1,5,3,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,3,2.25,"BGU_friendlib8",-1,8,0,0,0,1,0,1,63,1,0,"Approve",3,0,1,0,"Republican"
